---- Model: cnn_lstm_run_6 ----
Train Losses:
Epoch 1: 0.036066215485334396
Epoch 2: 0.017972432076931
Epoch 3: 0.011196300387382507
Epoch 4: 0.011160286143422127
Epoch 5: 0.012410477735102177
Epoch 6: 0.008053120225667953
Epoch 7: 0.011659245938062668
Epoch 8: 0.01003226637840271
Epoch 9: 0.009052644483745098
Epoch 10: 0.008767498657107353
Epoch 11: 0.008126012049615383
Epoch 12: 0.006298298016190529
Epoch 13: 0.00980855617672205
Epoch 14: 0.008909379132091999
Epoch 15: 0.007374827284365892
Epoch 16: 0.005947553087025881
Epoch 17: 0.0062109543941915035
Epoch 18: 0.006878646090626717
Epoch 19: 0.005673832725733519
Epoch 20: 0.006263243034482002
Epoch 21: 0.006826318800449371
Epoch 22: 0.007097243797034025
Epoch 23: 0.0062946174293756485
Epoch 24: 0.007891068235039711
Epoch 25: 0.006048340350389481
Epoch 26: 0.006505598314106464
Epoch 27: 0.004185256082564592
Epoch 28: 0.006114250514656305
Epoch 29: 0.003690811339765787
Epoch 30: 0.005384327843785286
Epoch 31: 0.0037798371631652117
Epoch 32: 0.004598818253725767
Epoch 33: 0.004062328487634659
Epoch 34: 0.007743015885353088
Epoch 35: 0.005632192362099886
Epoch 36: 0.004733143374323845
Epoch 37: 0.00507777277380228
Epoch 38: 0.004922853782773018
Epoch 39: 0.005937393754720688
Epoch 40: 0.006138287018984556
Epoch 41: 0.0044861105270683765
Epoch 42: 0.004645111970603466
Epoch 43: 0.003702048910781741
Epoch 44: 0.004879480227828026
Epoch 45: 0.005297000054270029
Epoch 46: 0.004738340154290199
Epoch 47: 0.0047638495452702045
Epoch 48: 0.004965584725141525
Epoch 49: 0.003472410375252366
Epoch 50: 0.004412533715367317
Validation Losses:
Epoch 1: 0.030577953735689594
Epoch 2: 0.01787106141864198
Epoch 3: 0.012271416781268859
Epoch 4: 0.01117314508973158
Epoch 5: 0.010134511865797257
Epoch 6: 0.009346130556113118
Epoch 7: 0.008514531411832836
Epoch 8: 0.00793038906536313
Epoch 9: 0.007334330351811772
Epoch 10: 0.007150364754219065
Epoch 11: 0.007350138463012259
Epoch 12: 0.008039909147646457
Epoch 13: 0.006343441628779096
Epoch 14: 0.006276208108847624
Epoch 15: 0.006039447910308865
Epoch 16: 0.00584691515882634
Epoch 17: 0.005914572585538219
Epoch 18: 0.005423372859671563
Epoch 19: 0.00541869635278398
Epoch 20: 0.006103898209522222
Epoch 21: 0.0053821503109451755
Epoch 22: 0.005666901586284619
Epoch 23: 0.005032992988171819
Epoch 24: 0.005098768943019015
Epoch 25: 0.005043200255675304
Epoch 26: 0.00490433606805515
Epoch 27: 0.004917637309267589
Epoch 28: 0.0049264538579778605
Epoch 29: 0.004743051230501414
Epoch 30: 0.004680773909656258
Epoch 31: 0.004760826182053454
Epoch 32: 0.004527888367786584
Epoch 33: 0.004392830606763142
Epoch 34: 0.0045123773421432405
Epoch 35: 0.004411227112089526
Epoch 36: 0.004354866295350846
Epoch 37: 0.004316123467628979
Epoch 38: 0.004288148138753319
Epoch 39: 0.004383571062331764
Epoch 40: 0.004224616662006179
Epoch 41: 0.00422148637475275
Epoch 42: 0.004177530382004491
Epoch 43: 0.0041255546417797865
Epoch 44: 0.004035025132104389
Epoch 45: 0.004131100536598997
Epoch 46: 0.004067280788023657
Epoch 47: 0.0038679999647853215
Epoch 48: 0.003873714508504
Epoch 49: 0.003823897498934703
Epoch 50: 0.0038752761778576496

SVM Test Accuracy: 95.03%
